xls,site_name,proxy,doi,age,age_uncertainty_older,age_uncertainty_younger,co2,co2_uncertainty_higher,co2_uncertainty_lower,reference,modern_latitude,modern_longitude
boron_isotopes_anagnostou_2020.xlsx,1407,Boron Proxies,10.1038/s41467-020-17887-x,48112.48,,,985.12,274.01,222.34,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",41.42499,-49.82331
boron_isotopes_anagnostou_2020.xlsx,1409,Boron Proxies,10.1038/s41467-020-17887-x,49990.74,,,1476.54,400.72,342.11,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",41.29565,-49.23309
boron_isotopes_anagnostou_2020.xlsx,1409,Boron Proxies,10.1038/s41467-020-17887-x,49990.74,,,1491.93,477.8,360.52,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",41.29565,-49.23309
boron_isotopes_anagnostou_2020.xlsx,1409,Boron Proxies,10.1038/s41467-020-17887-x,50541.61,,,2127.59,689.83,539.59,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",41.29582,-49.23309
boron_isotopes_anagnostou_2020.xlsx,1409,Boron Proxies,10.1038/s41467-020-17887-x,50593.76,,,2157.37,897.57,592.09,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",41.29582,-49.23309
boron_isotopes_anagnostou_2020.xlsx,1409,Boron Proxies,10.1038/s41467-020-17887-x,50603.24,,,2117.77,667.1,535.37,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",41.29582,-49.23309
boron_isotopes_anagnostou_2020.xlsx,1409,Boron Proxies,10.1038/s41467-020-17887-x,50603.24,,,2275.91,912.06,637.01,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",41.29582,-49.23309
boron_isotopes_anagnostou_2020.xlsx,1409,Boron Proxies,10.1038/s41467-020-17887-x,50622.2,,,2164.98,739.21,558.78,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",41.29582,-49.23309
boron_isotopes_anagnostou_2020.xlsx,1409,Boron Proxies,10.1038/s41467-020-17887-x,50683.01,,,1735.79,487.8,418.08,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",41.29582,-49.23309
boron_isotopes_anagnostou_2020.xlsx,1409,Boron Proxies,10.1038/s41467-020-17887-x,51288.52,,,1881.72,580.65,450.59,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",41.29565,-49.23309
boron_isotopes_anagnostou_2020.xlsx,1409,Boron Proxies,10.1038/s41467-020-17887-x,51604.89,,,1123.64,330.25,251.25,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",41.29565,-49.23309
boron_isotopes_anagnostou_2020.xlsx,1409,Boron Proxies,10.1038/s41467-020-17887-x,51631.47,,,1276.03,365.3,300.76,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",41.29565,-49.23309
boron_isotopes_anagnostou_2020.xlsx,1409,Boron Proxies,10.1038/s41467-020-17887-x,51631.47,,,1345.44,444.23,327.17,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",41.29565,-49.23309
boron_isotopes_anagnostou_2020.xlsx,1409,Boron Proxies,10.1038/s41467-020-17887-x,51658.06,,,1671.15,532.59,435.67,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",41.29565,-49.23309
boron_isotopes_anagnostou_2020.xlsx,1409,Boron Proxies,10.1038/s41467-020-17887-x,51658.06,,,1489.02,416.26,354.31,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",41.29565,-49.23309
boron_isotopes_anagnostou_2020.xlsx,1409,Boron Proxies,10.1038/s41467-020-17887-x,51658.06,,,1407.67,418.57,322.57,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",41.29565,-49.23309
boron_isotopes_anagnostou_2020.xlsx,1409,Boron Proxies,10.1038/s41467-020-17887-x,51711.23,,,1912,668.36,490.95,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",41.29565,-49.23309
boron_isotopes_anagnostou_2020.xlsx,1409,Boron Proxies,10.1038/s41467-020-17887-x,52881.66,,,1284.47,389.3,284.37,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",41.29582,-49.23309
boron_isotopes_anagnostou_2020.xlsx,1409,Boron Proxies,10.1038/s41467-020-17887-x,52881.66,,,940.43,252.46,207.18,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",41.29582,-49.23309
boron_isotopes_anagnostou_2020.xlsx,1409,Boron Proxies,10.1038/s41467-020-17887-x,53871.47,,,869.4,228.19,196.85,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",41.29582,-49.23309
boron_isotopes_anagnostou_2020.xlsx,1260,Boron Proxies,10.1038/s41467-020-17887-x,40338,,,1001.93,185.12,162.55,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",9.2658,-54.5439
boron_isotopes_anagnostou_2020.xlsx,1260,Boron Proxies,10.1038/s41467-020-17887-x,40933,,,918.97,172.19,158.44,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",9.2658,-54.5439
boron_isotopes_anagnostou_2020.xlsx,1260,Boron Proxies,10.1038/s41467-020-17887-x,41796,,,790.99,147.07,134.7,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",9.2658,-54.5439
boron_isotopes_anagnostou_2020.xlsx,1260,Boron Proxies,10.1038/s41467-020-17887-x,43763,,,1018.58,207.16,181.82,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",9.2658,-54.5439
boron_isotopes_anagnostou_2020.xlsx,1260,Boron Proxies,10.1038/s41467-020-17887-x,44825,,,927.04,188.78,148.51,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",9.2658,-54.5439
boron_isotopes_anagnostou_2020.xlsx,1260,Boron Proxies,10.1038/s41467-020-17887-x,45701,,,848.1,131.51,123.88,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",9.2658,-54.5439
boron_isotopes_anagnostou_2020.xlsx,1258,Boron Proxies,10.1038/s41467-020-17887-x,46571,,,1084.14,190.52,178.38,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",9.4333,-54.7333
boron_isotopes_anagnostou_2020.xlsx,1258,Boron Proxies,10.1038/s41467-020-17887-x,47496,,,1420.45,307.89,262.07,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",9.4333,-54.733
boron_isotopes_anagnostou_2020.xlsx,1258,Boron Proxies,10.1038/s41467-020-17887-x,48137,,,1907.63,472.23,364.24,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",9.4333,-54.733
boron_isotopes_anagnostou_2020.xlsx,1258,Boron Proxies,10.1038/s41467-020-17887-x,49001,,,1754.53,413.6,327.97,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",9.4333,-54.7333
boron_isotopes_anagnostou_2020.xlsx,1258,Boron Proxies,10.1038/s41467-020-17887-x,49831,,,1226.98,266.02,211.24,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",9.4333,-54.7333
boron_isotopes_anagnostou_2020.xlsx,1258,Boron Proxies,10.1038/s41467-020-17887-x,50705,,,1157.47,221.02,211.38,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",9.4333,-54.7333
boron_isotopes_anagnostou_2020.xlsx,1258,Boron Proxies,10.1038/s41467-020-17887-x,50856,,,1135.38,235.29,187.47,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",9.4333,-54.7333
boron_isotopes_anagnostou_2020.xlsx,1258,Boron Proxies,10.1038/s41467-020-17887-x,51980,,,1285.1,286.79,217.55,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",9.4333,-54.7333
boron_isotopes_anagnostou_2020.xlsx,1258,Boron Proxies,10.1038/s41467-020-17887-x,51980,,,1011.62,207.35,171.26,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",9.4333,-54.7333
boron_isotopes_anagnostou_2020.xlsx,1258,Boron Proxies,10.1038/s41467-020-17887-x,53628,,,1027.76,214.7,179.05,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",9.4333,-54.7333
boron_isotopes_anagnostou_2020.xlsx,1258,Boron Proxies,10.1038/s41467-020-17887-x,54678,,,647.83,122.7,97.49,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",9.4333,-54.7328
boron_isotopes_anagnostou_2020.xlsx,1258,Boron Proxies,10.1038/s41467-020-17887-x,55541,,,796.67,163.04,127.04,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",9.4333,-54.7333
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,35607.55,,,910.3,180.67,160.46,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,36396.42,,,871.97,199.35,157.48,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,36963.28,,,883,190.95,138.92,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,36963.28,,,830.6,167.98,146.54,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,37636.08,,,814.01,334.09,203.91,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,38109.41,,,898.8,209.28,160.36,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,38781.08,,,893.23,156.4,157.32,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,38781.08,,,887.01,169.97,153.25,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,38781.08,,,950.09,207.79,172.86,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,38781.08,,,947.84,191.91,180.3,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,39445.98,,,787.87,188.68,159.63,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,39445.98,,,945.83,195.63,151.98,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,40250.64,,,966.73,219.38,165.53,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,40917.8,,,864.55,177.08,143.35,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,41467.76,,,963.44,195.69,180.52,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,42387.36,,,885.73,185.4,148.84,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,43068.05,,,945.05,199.58,173.52,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,43068.05,,,955.12,182.42,159.99,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,43383.6,,,857.89,155.43,142.82,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,43744.22,,,1044.29,201.5,161.86,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,44537.61,,,1063.92,209.44,181,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,44873.44,,,1014.87,197.44,187.64,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,44873.44,,,1023.7,208.22,170.65,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,44873.44,,,895.03,187.42,152.68,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,44873.44,,,874.28,184.72,152.81,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,45204.77,,,958.56,175.94,154.15,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,45204.77,,,1116.12,235.12,197.96,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,45753.6,,,1030.3,197.16,174.94,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
boron_isotopes_anagnostou_2020.xlsx,865,Boron Proxies,10.1038/s41467-020-17887-x,46317.08,,,1004.96,205.14,172.24,"Anagnostou, E., John, E.H., Babila, T.L. et al. Proxy evidence for state-dependence of climate sensitivity in the Eocene greenhouse. Nat Commun 11, 4436 (2020). ",18.4403,-179.5558
